case,n,metric,method,steps,group,repeats,initial_value,final_value,accepted,final_box_hash,final_histogram,kernel_us_per_step,repeat_q1_us,repeat_q3_us,context_ms,init_ms,kernel_ms,total_ms
random_n13_04,13,spectrum,proposed,128,random,5,98291,98291,0,2759824327210118125,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",113.91740625,113.3314765625,116.6265625,0.085417,5.040826,14.581428,19.771479
random_n13_05,13,max,bitwise,1664,random,5,12,12,0,10191142616763633793,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",8.903453125,8.90230949519231,8.936486177884616,0.080556,0.122243,14.815346,15.019369
random_n13_05,13,max,proposed,1664,random,5,12,12,0,10191142616763633793,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",0.4682391826923077,0.468203125,0.46914903846153844,0.081037,0.115727,0.77915,0.976506
random_n13_05,13,min,bitwise,5,random,5,11,11,0,5216874929108739009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",555.2404,553.25,557.2031999999999,0.083433,0.578176,2.776202,3.459551
random_n13_05,13,min,proposed,5,random,5,11,11,0,5216874929108739009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",108.1438,107.2598,108.4344,0.08235,0.121872,0.540719,0.744059
random_n13_05,13,spectrum,bitwise,128,random,5,98289,98292,0,10191142616763633793,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",451.1561484375,449.047953125,568.12334375,0.083513,0.589041,57.747987,58.413855
random_n13_05,13,spectrum,proposed,128,random,5,98289,98292,0,10191142616763633793,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",122.2075078125,120.6417734375,123.1537421875,0.084185,5.139672,15.642561,20.980241
random_n13_06,13,max,bitwise,1664,random,5,12,12,0,9791727950472772291,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",8.942865384615384,8.936783052884616,8.961037259615384,0.079493,0.123145,14.880928,15.082082
random_n13_06,13,max,proposed,1664,random,5,12,12,0,9791727950472772291,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",0.44970492788461536,0.44643389423076923,0.45193329326923076,0.081368,0.116028,0.748309,0.944052
random_n13_06,13,min,bitwise,5,random,5,11,11,0,12873621503469808959,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",540.2442,538.927,545.492,0.085087,0.560785,2.701221,3.37693
random_n13_06,13,min,proposed,5,random,5,11,11,0,12873621503469808959,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",106.085,105.5498,106.428,0.081969,0.119696,0.530425,0.733805
random_n13_06,13,spectrum,bitwise,128,random,5,98291,98291,0,9791727950472772291,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",451.001421875,449.1986953125,452.3226171875,0.084375,0.566649,57.728182,58.37227
random_n13_06,13,spectrum,proposed,128,random,5,98291,98291,0,9791727950472772291,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",117.9751015625,117.8817265625,118.9553203125,0.08233,5.00383,15.100813,20.180647
random_n13_07,13,max,bitwise,1664,random,5,12,12,0,7296441417376847611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",8.941376201923076,8.92183293269231,8.949575120192309,0.081338,0.123826,14.87845,15.082281
random_n13_07,13,max,proposed,1664,random,5,12,12,0,7296441417376847611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",0.47009435096153845,0.46379326923076925,0.4705703125,0.08241,0.115707,0.782237,0.976225
random_n13_07,13,min,bitwise,5,random,5,12,12,0,15940619113968811747,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",551.2711999999999,550.758,559.3362,0.083392,0.561798,2.756356,3.403982
random_n13_07,13,min,proposed,5,random,5,12,12,0,15940619113968811747,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",105.7982,105.195,106.6224,0.090148,0.120459,0.528991,0.739499
random_n13_07,13,spectrum,bitwise,128,random,5,98292,98289,0,7296441417376847611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",447.4985703125,447.3271796875,448.8097890625,0.08236,0.576752,57.279817,57.942107
random_n13_07,13,spectrum,proposed,128,random,5,98292,98289,0,7296441417376847611,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",125.162296875,123.7319296875,126.34371875,0.085247,5.022885,16.020774,21.172687
random_n13_08,13,max,bitwise,1664,random,5,12,12,0,17612815534214606881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",8.935842548076923,8.903329927884615,9.044326923076923,0.082029,0.122974,14.869242,15.223295
random_n13_08,13,max,proposed,1664,random,5,12,12,0,17612815534214606881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",0.4649326923076923,0.4566195913461539,0.4668539663461539,0.083112,0.116179,0.773648,0.973179
random_n13_08,13,min,bitwise,5,random,5,12,12,0,3615847459374494773,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",546.5844000000001,543.0484,548.8698,0.080857,0.562679,2.732922,3.370616
random_n13_08,13,min,proposed,5,random,5,12,12,0,3615847459374494773,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8191, 0, 0, 0, 0]",106.8508,106.1332,106.9832,0.082991,0.121521,0.534254,0.737403
random_n13_08,13,spectrum,bitwise,128,random,5,98292,98291,0,17612815534214606881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",451.344796875,449.84515625,451.7278203125,0.085367,0.571721,57.772134,58.42404
random_n13_08,13,spectrum,proposed,128,random,5,98292,98291,0,17612815534214606881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",125.0236171875,123.77275,125.0370546875,0.085247,5.021098,16.003023,21.107466
random_n13_09,13,max,bitwise,1664,random,5,12,12,0,12659677418939318021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",8.933140625,8.93284375,8.937470552884616,0.081007,0.123415,14.864746,15.07497
random_n13_09,13,max,proposed,1664,random,5,12,12,0,12659677418939318021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",0.4594152644230769,0.4538191105769231,0.4664921875,0.082691,0.116178,0.764467,0.962073
random_n13_09,13,min,bitwise,5,random,5,11,11,0,6577348526319050845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",542.5674,542.393,543.6075999999999,0.081388,0.569305,2.712837,3.364562
random_n13_09,13,min,proposed,5,random,5,11,11,0,6577348526319050845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8190, 0, 0, 0, 0]",107.45219999999999,107.414,107.783,0.078662,0.120328,0.537261,0.739348
random_n13_09,13,spectrum,bitwise,128,random,5,98291,98289,0,12659677418939318021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",449.2601171875,447.92734375,450.3168125,0.085768,0.559223,57.505295,58.155848
random_n13_09,13,spectrum,proposed,128,random,5,98291,98289,0,12659677418939318021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8188, 0, 0, 0, 0]",115.9704375,115.8189453125,117.3184765625,0.084656,5.131076,14.844216,20.104465
random_n14_00,14,max,bitwise,1152,random,5,13,13,0,7572980563483217683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.83629861111111,19.7617421875,19.96148611111111,0.14288,0.281871,22.851416,23.300944
random_n14_00,14,max,proposed,1152,random,5,13,13,0,7572980563483217683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.7853897569444445,0.78309375,0.7875920138888889,0.143792,0.25975,0.904769,1.309605
random_n14_00,14,min,bitwise,5,random,5,12,12,0,8302849839141124581,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1843.883,1841.8148,1850.6028000000001,0.142058,1.906213,9.219415,11.273894
random_n14_00,14,min,proposed,5,random,5,12,12,0,8302849839141124581,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",229.2738,229.1252,229.8028,0.143421,0.265183,1.146369,1.556325
random_n14_00,14,spectrum,bitwise,128,random,5,212978,212978,0,13678978447106950691,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1637.0840234375,1634.1850859375,1651.018953125,0.143742,1.899759,209.546755,211.590256
random_n14_00,14,spectrum,proposed,128,random,5,212978,212978,0,13678978447106950691,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1056.853828125,1056.683828125,1059.0742109375,0.148573,19.811554,135.27729,155.515452
random_n14_01,14,max,bitwise,1152,random,5,13,13,0,7105340256630996777,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",19.710355034722223,19.690019097222223,19.8007890625,0.14296,0.278714,22.706329,23.140613
random_n14_01,14,max,proposed,1152,random,5,13,13,0,7105340256630996777,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",0.7888098958333334,0.7855911458333333,0.7929947916666666,0.144725,0.259279,0.908709,1.315529
random_n14_01,14,min,bitwise,5,random,5,12,12,0,5534068438000360021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1856.23,1839.915,1856.9802,0.142208,1.920307,9.28115,11.294454
random_n14_01,14,min,proposed,5,random,5,12,12,0,5534068438000360021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",229.45020000000002,229.29579999999999,229.68079999999998,0.14685,0.267749,1.147251,1.558251
random_n14_01,14,spectrum,bitwise,128,random,5,212978,212978,0,2435124384663668095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1638.082703125,1636.405515625,1638.639046875,0.144123,1.891579,209.674586,211.737511
random_n14_01,14,spectrum,proposed,128,random,5,212978,212978,0,2435124384663668095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1045.3959609375,1045.3654296875,1046.1114765625,0.146419,19.568233,133.810683,153.548718
random_n14_02,14,max,bitwise,1152,random,5,13,13,0,618097441784826649,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.86882291666667,19.81405642361111,19.898186631944444,0.141667,0.279857,22.888884,23.303883
random_n14_02,14,max,proposed,1152,random,5,13,13,0,618097441784826649,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.7638307291666666,0.762046875,0.7641276041666666,0.143111,0.262807,0.879933,1.28575
random_n14_02,14,min,bitwise,5,random,5,12,12,0,9245653717978125829,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16380, 0, 0, 0]",1881.3136000000002,1874.4083999999998,1893.8222,0.143061,1.966043,9.406568,11.545269
random_n14_02,14,min,proposed,5,random,5,12,12,0,9245653717978125829,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16380, 0, 0, 0]",229.845,229.813,230.1756,0.142358,0.265193,1.149225,1.557518
random_n14_02,14,spectrum,bitwise,128,random,5,212976,212979,0,2189637323484135831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",1653.823875,1652.8175390625,1656.6501015625,0.149897,1.943921,211.689456,213.786362
random_n14_02,14,spectrum,proposed,128,random,5,212976,212979,0,2189637323484135831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",970.78934375,966.2369375,971.3695625,0.146929,19.751894,124.261036,144.012395
random_n14_03,14,max,bitwise,1152,random,5,13,13,0,18317261242129527213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16376, 0, 0, 0]",19.739706597222224,19.73504947916667,19.78598697916667,0.143451,0.278644,22.740142,23.15921
random_n14_03,14,max,proposed,1152,random,5,13,13,0,18317261242129527213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16376, 0, 0, 0]",0.7502829861111111,0.7460989583333334,0.7509878472222222,0.144364,0.264922,0.864326,1.272801
random_n14_03,14,min,bitwise,5,random,5,12,12,0,2899951276687846397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1856.4092,1852.0126,1860.6556,0.14275,1.894035,9.282046,11.305225
random_n14_03,14,min,proposed,5,random,5,12,12,0,2899951276687846397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",229.5904,229.5584,229.9694,0.142349,0.265845,1.147952,1.560465
random_n14_03,14,spectrum,bitwise,128,random,5,212978,212976,0,14415447608925367287,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16380, 0, 0, 0]",1658.41175,1640.99153125,1658.9605546875,0.144524,1.91706,212.276704,214.346667
random_n14_03,14,spectrum,proposed,128,random,5,212978,212976,0,14415447608925367287,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16380, 0, 0, 0]",1030.977609375,1029.6154453125,1031.692171875,0.148944,19.780435,131.965134,151.822384
random_n14_04,14,max,bitwise,1152,random,5,13,13,0,3669065801963464269,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16380, 0, 0, 0]",19.734526909722224,19.72909548611111,19.92409201388889,0.141216,0.277732,22.734175,23.155609
random_n14_04,14,max,proposed,1152,random,5,13,13,0,3669065801963464269,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16380, 0, 0, 0]",0.7714791666666666,0.7702430555555555,0.7715052083333334,0.146167,0.25958,0.888744,1.292677
random_n14_04,14,min,bitwise,5,random,5,12,12,0,1966215713796031219,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1879.912,1878.2433999999998,1883.0623999999998,0.143462,1.936574,9.39956,11.489474
random_n14_04,14,min,proposed,5,random,5,12,12,0,1966215713796031219,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",230.5826,230.28379999999999,232.112,0.144684,0.265935,1.152913,1.568754
random_n14_04,14,spectrum,bitwise,128,random,5,212978,212979,0,14896213686194190099,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",1656.170296875,1647.2563359375,1658.3993125,0.145957,1.95229,211.989798,214.104062
random_n14_04,14,spectrum,proposed,128,random,5,212978,212979,0,14896213686194190099,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",1064.0021328125,1062.8917578125,1064.634578125,0.146439,19.651242,136.192273,155.989853
random_n14_05,14,max,bitwise,1152,random,5,13,13,0,4859751846965026275,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.90915625,19.86718923611111,19.924912326388892,0.142098,0.280357,22.935348,23.352852
random_n14_05,14,max,proposed,1152,random,5,13,13,0,4859751846965026275,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.757296875,0.7497265625,0.7910295138888889,0.144544,0.259239,0.872406,1.277843
random_n14_05,14,min,bitwise,5,random,5,12,12,0,15899357985088781533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1879.199,1877.8246000000001,1882.428,0.144153,1.934738,9.395995,11.469014
random_n14_05,14,min,proposed,5,random,5,12,12,0,15899357985088781533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",232.5232,232.431,232.5712,0.142098,0.268601,1.162616,1.5761
random_n14_05,14,spectrum,bitwise,128,random,5,212978,212979,0,12103905890063499283,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",1640.864234375,1638.070625,1649.7679296875,0.147721,1.986951,210.030622,212.156815
random_n14_05,14,spectrum,proposed,128,random,5,212978,212979,0,12103905890063499283,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",1036.449171875,1034.902015625,1037.235609375,0.148443,19.746896,132.665494,152.560279
random_n14_06,14,max,bitwise,1152,random,5,13,13,0,15346824681516850355,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.760092881944445,19.74963454861111,20.190372395833332,0.141958,0.280739,22.763627,23.18906
random_n14_06,14,max,proposed,1152,random,5,13,13,0,15346824681516850355,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.7436545138888889,0.742765625,0.7447152777777778,0.142599,0.2597,0.85669,1.260852
random_n14_06,14,min,bitwise,5,random,5,12,12,0,6498206762789691193,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1873.794,1870.3046000000002,1877.2664,0.140695,1.984865,9.36897,11.484759
random_n14_06,14,min,proposed,5,random,5,12,12,0,6498206762789691193,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",229.05720000000002,228.85660000000001,229.1834,0.141496,0.264081,1.145286,1.54986
random_n14_06,14,spectrum,bitwise,128,random,5,212978,212979,0,13659674289064368685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",1634.8478046875,1633.43871875,1635.5092265625,0.14725,1.929198,209.260519,211.332736
random_n14_06,14,spectrum,proposed,128,random,5,212978,212979,0,13659674289064368685,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16383, 0, 0, 0]",989.927109375,989.2570859375,992.9030390625,0.14714,20.394486,126.71067,147.173623
random_n14_07,14,max,bitwise,1152,random,5,13,13,0,6521635575446348151,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.73404513888889,19.733706597222223,19.79328125,0.143261,0.278794,22.73362,23.15314
random_n14_07,14,max,proposed,1152,random,5,13,13,0,6521635575446348151,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.7707473958333334,0.7630130208333333,0.7716961805555556,0.141758,0.260602,0.887901,1.289268
random_n14_07,14,min,bitwise,5,random,5,12,12,0,6341712636658299047,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1852.2374,1847.5174,1861.089,0.144243,1.90029,9.261187,11.344955
random_n14_07,14,min,proposed,5,random,5,12,12,0,6341712636658299047,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",230.2018,230.02339999999998,230.26979999999998,0.143622,0.265804,1.151009,1.562439
random_n14_07,14,spectrum,bitwise,128,random,5,212978,212978,0,6807007677149203187,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1652.689125,1651.158328125,1653.0852734375,0.144012,1.915266,211.544208,213.631119
random_n14_07,14,spectrum,proposed,128,random,5,212978,212978,0,6807007677149203187,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1013.2302734375,1013.0766953125,1013.6111171875,0.147441,19.793966,129.693475,149.618822
random_n14_08,14,max,bitwise,1152,random,5,13,13,0,9261562583594160393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.76142013888889,19.749278645833332,19.821610243055556,0.141537,0.278824,22.765156,23.189697
random_n14_08,14,max,proposed,1152,random,5,13,13,0,9261562583594160393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.7580789930555556,0.7574522569444444,0.7676935763888889,0.141025,0.261173,0.873307,1.282081
random_n14_08,14,min,bitwise,5,random,5,12,12,0,6637472626942302933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1874.2426,1868.116,1879.8178,0.142609,1.934338,9.371213,11.453133
random_n14_08,14,min,proposed,5,random,5,12,12,0,6637472626942302933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",228.3016,228.2954,237.8996,0.143091,0.263098,1.141508,1.593361
random_n14_08,14,spectrum,bitwise,128,random,5,212978,212978,0,4548339374058368125,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1636.1521171875,1634.2895859375,1636.98890625,0.143131,1.934608,209.427471,211.484392
random_n14_08,14,spectrum,proposed,128,random,5,212978,212978,0,4548339374058368125,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1030.1716875,1029.8445,1031.0018203125,0.144884,19.823084,131.861976,151.79268
random_n14_09,14,max,bitwise,1152,random,5,13,13,0,1713223286662874179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",19.76985416666667,19.647424479166666,19.792016493055556,0.14293,0.280217,22.774872,23.198611
random_n14_09,14,max,proposed,1152,random,5,13,13,0,1713223286662874179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",0.7594895833333334,0.7588880208333334,0.7600286458333334,0.142309,0.260341,0.874932,1.277141
random_n14_09,14,min,bitwise,5,random,5,12,12,0,12172066389686296605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1845.099,1842.0476,1848.1022,0.141978,1.88706,9.225495,11.273782
random_n14_09,14,min,proposed,5,random,5,12,12,0,12172066389686296605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",230.39620000000002,230.3702,230.6146,0.144213,0.265163,1.151981,1.563101
random_n14_09,14,spectrum,bitwise,128,random,5,212978,212978,0,1713223286662874179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1644.5666875,1642.4050703125,1661.7879375,0.142599,1.878199,210.504536,212.541513
random_n14_09,14,spectrum,proposed,128,random,5,212978,212978,0,1713223286662874179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16382, 0, 0, 0]",1044.1757421875,1043.2600234375,1045.8557890625,0.147551,19.58158,133.654495,153.454777
random_n15_00,15,max,bitwise,768,random,5,14,14,0,11775008753609185415,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",42.88424609375,42.61600260416667,42.919578125,0.323487,0.599113,32.935101,33.857701
random_n15_00,15,max,proposed,768,random,5,14,14,0,11775008753609185415,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",1.4154583333333333,1.3978125,1.4241497395833334,0.325041,0.554461,1.087072,1.968829
random_n15_00,15,min,bitwise,3,random,5,13,13,0,11775008753609185415,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",7195.567666666667,7164.781666666667,7201.306333333333,0.327487,7.244715,21.586703,29.14844
random_n15_00,15,min,proposed,3,random,5,13,13,0,11775008753609185415,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",492.7816666666667,491.713,493.6573333333333,0.326534,0.572432,1.478345,2.374095
random_n15_00,15,spectrum,bitwise,128,random,5,458735,458737,0,6233460630855339667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32766, 0, 0]",6504.1609921875,6476.853578125,6530.1278984375,0.327807,7.135706,832.532607,839.92173
random_n15_00,15,spectrum,proposed,128,random,5,458735,458737,0,6233460630855339667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32766, 0, 0]",3604.866859375,3604.2735859375,3606.8909609375,0.32903,78.257928,461.422958,540.009916
random_n15_01,15,max,bitwise,768,random,5,14,14,0,8175590383877222909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",42.72526953125,42.7241796875,42.74318880208334,0.326254,0.596378,32.813007,33.732462
random_n15_01,15,max,proposed,768,random,5,14,14,0,8175590383877222909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",1.4003841145833333,1.397015625,1.40776953125,0.323417,0.555333,1.075495,1.964418
random_n15_01,15,min,bitwise,3,random,5,13,13,0,8175590383877222909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",7067.183666666667,7054.644,7179.148666666667,0.324079,7.119937,21.201551,28.617915
random_n15_01,15,min,proposed,3,random,5,13,13,0,8175590383877222909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",488.7626666666667,488.6756666666667,490.3193333333333,0.322345,0.570238,1.466288,2.359572
random_n15_01,15,spectrum,bitwise,128,random,5,458735,458738,0,1980065470671159827,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32767, 0, 0]",6581.0808125,6477.335140625,6977.26534375,0.330363,7.099452,842.378344,849.814774
random_n15_01,15,spectrum,proposed,128,random,5,458735,458738,0,1980065470671159827,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32767, 0, 0]",3407.084984375,3404.7248984375,3410.0427265625,0.330483,78.421238,436.106878,515.107016
random_n15_02,15,max,bitwise,768,random,5,14,14,0,14956690768126185305,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32764, 0, 0]",42.575899739583335,42.464509114583336,42.64017578125,0.321402,0.595065,32.698291,33.613285
